REM INSERTING into EXPORT_TABLE
SET DEFINE OFF;
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('anfpbnrEomSklNPeNJQp','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('ApaYTJAkRAnOicCdBnzN','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('apMJRyDDeIKZdcGOQywO','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('AQIVfoEUVoTyXTaLYLhk','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('asntEPGKcznfPBMVTneX','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('ASsslbPcRkfmAWDatqAw','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('AUkFQKDFkqbXeGABuuLa','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('avcHkbgsPWDmOICjtJaK','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('azowVJTPjPwrnkOSxoeC','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('bbkoodctCxHpkEXtKyaf','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('bfCdhLuLCaemurKmUKNa','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('bFGCalyyRPRyrkhkHaUw','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('bjNvuOCnFVlbgPaPbYfY','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('BKUaLUeQASExQPGHdShG','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('BNpxJGxdNEYaiuGBIQIy','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('BsofpLqNdUEDQTSsazPO','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('BTVNMYYvTaGrRJXvXxeO','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('BXUmMnaUpdYWxcfJhNmZ','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('caozFScYTFHYdoMfCmQW','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('CaSifFuBnMxrqkhynoGg','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('CCBlzCalFFpyCxlmEXlH','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('CDpfaHkyqrHeYGwJNbmo','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('cFHVHdHLQFHewLaFbFxv','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('cFXafWrHaKIYQAwnSXgL','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('CIPOjvFHZNZGAagUnDbP','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('CJEyaIjOjDjYZrisvBwp','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('CJMkGomTAlmaAdfLFNLZ','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('CngPlIqPaQgovnrchcxS','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('cRRatDpmlonDEfgqoglj','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('CvjZcEnZuQaOBNGlpCuh','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('CvmmqBPgqiJAqpZYaQQu','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('dCycMbGDzDFaxbkjvuvN','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('ddKIJpDOQYNqVGqfuEaS','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('DKsSjYqzkCowXCAisahM','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('dNTLKUedudBasnMJJeOL','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('DnyEIdINUWYqUdERgZYa','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('dqaShvNNOaowdsIyIrBt','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('dqFrfQCvcKvGZZEaUjGI','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('DRsQYGzaGDPrYAyQEoZw','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('dSFKeySHYOFJMfBqagHM','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('DsyiyxrQfjSyKkOpaHXm','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('dVvvcxtGiiZVciNEwaHf','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('dYafmukAarGUnfNKMcSW','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('dZXIPzcGwVTNXlPnFPJa','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('earltfJWkhQDpIprvseo','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('eauuyMsaUHKcZnkvlahS','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('EAxhckDaofiTUpsjRqXy','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('eblaexlBKAQgqJAVAKxn','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('EhMzWedAvfbHawrtkmuY','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('emanhKFCbrMUnrVYbgVK','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('EmHGznOkIwJiPUaCFCnB','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('emTWrazLDDkBzddwKuFv','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('EuvqaCdKztidAlsofsrW','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('EvDERoqhPPrUajyDwXzi','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('eVXPdLxubuLYUazzvvYS','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('eVYVIaTSFZqOWiGNhRxZ','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('exAvoJWhnstFXkJwYaHb','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('EzOBrFqumkaZIIvXWVdO','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('FaAZKDZCKTXiHFygBCyK','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('FaqvvXSUgrPEfDtwZOte','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('FcIrBRMSZSJaCjUgRhkD','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('FEIOgzrCMGcRlYUayDaA','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('fESNWEaHvRisrhlsqVkj','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('fgQOfhIcTafgMSSecowF','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('fiaOVuJrlrpnhfcYwFIz','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('FkTYxQRzBmimaVqrxbYN','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('FTNTijQamLBCavcDOxpY','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('FUMBLaXyyEfpFswGvZZq','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('FXaNDveqxJiYQzIZqrnD','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('FXPKgqXJkTIxmuJiMupa','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('fZhOOXLXiYxiQlqaliKN','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('fZHrDNRUwkKRuITprtae','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('GaGDzjAtdwHOIYUuFdnk','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('GCknZZSQCDbDiHNTaXzq','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('geLmJRgHLSUtXYzJQaiy','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('GggakbEesKMrKMeqCLSO','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('ghHjETqQHpezIRdaJPNJ','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('gJmJXUcCQhDaSXTRPoQC','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('GmsiawubdkBXliysDazM','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('GnLkKBGzaWenMHLBDDkF','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('GpLsLWflPrLJyhdacwYs','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('gQIpAwnJTDLfhcvaCnXh','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('gtPqHEenChUVGbpfaiWn','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('gzRQKaBVdNjmwyzQBOKn','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('HeAwHUSZKlaeahWMQKnd','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('hfafxBPsCiSpETWoXDKk','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('hFcybnYlBrgHyuzDaDAn','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('HipmoldTgJhlqZaubGyO','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('hlGYvwLJSrYyAaOwtIYP','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('hRQcZjRqdUzBJIfAMusa','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('HRQGNullyQplmaNVyDsV','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('hRwTGThTnjIjqMgUfCXa','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('hswRAacefQvOKzmTmpRy','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('hSYVLLiyQaBTjJOIWrnS','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('hydqZcaCaYLtOfzkNmGs','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('hzPnWkwAnTXwoIABZUZa','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('hZxRPqsJjUzRUvhaEFWf','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('iAQMgVsPlWWRalJdeELI','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('IcukRJxyZNwzazRHuOMG','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('IdgXzjxuhbReIjavWQdb','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('IDHZSaKPhOIjKtDhgCyi','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('IEaiiMEnZECVfimfpZMS','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('IEaSPvdTduUqEciNcnln','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('IIFLaEPWfbotmMnVbvLk','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('IkpyasTzSJeGvnACmiji','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('iNmYjMlEjaXwflagMNBO','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('IqonBrDGCSWdmlaruLpf','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('itTSFAITgcAdEPJkLkCa','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('iwSqNtiLdhUVlIJcBZxa','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('jbSshRvaeFOeQUGUnOUF','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('JeqkKFSdarHoAzZLKCXe','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('jGmIjfpfaDJXpgrVIsKH','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('JLxkMjGVDPlxGaNNBMni','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('JOwJpSjLdaaPKtIjDaIb','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('JtniyLonRMcaxhUJOuhe','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('JxeuQFzqWBFoabUYCAyM','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('JXrNInINVuJmIGGEaUag','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('jyFdFeajxswAikxAKZgi','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('jYXPXWTCejFTaUbMVivR','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('jzsVzDEQQtgRPOTZxWIa','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('KBgOpBceyyaLyBaEWBKZ','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('kbKaLTOQxuhQxbiTBpgn','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('KdiTZttedcyaTnEQYzdt','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('keadHaYnxzcwsSXzFpTe','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('KEOvQgadyzKMaVzCVIgY','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('KFNEgHWiUrahsLeGijOE','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('KfwrNEJlQasnzMBRlNpY','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('KGjiwJEiZRPOZoManSWG','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('kJaLjQWYxkYTaJccsDEy','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('KJKNGgqZuLZWcvhmaUsV','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('KkcDWagDOaQeoXnrTgFL','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('KKXHaSwOkSHuGDNIFVCu','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('KlIoJcpMnLPnIjbvARPa','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('KMmuOaqFdmHuokgqNFGe','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('KnnqIibZapDamAfmpIFt','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('kpCLbavxfvvptWKltWhZ','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('kTtcMfpAtdggQneaptrg','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('KUmuEqtlzHQgsLaoAwsn','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('KvnVbxMaBkJhHdsedIUT','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('kWVslsxHaVQVWnHjEjot','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('KxtYdPorNhPmoadGOxQs','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('kYUuMqOWvtHPuqUMWfUa','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('kzajkLQUEdapyQOMiqQw','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('KZyGkbkETfhtYkgYjxga','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('laYtqcSIfZGeLZfYhPAP','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('LKmOpyDSRSvYfMJbnaXq','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('lLdYvoiXaVxlbqeRUfhq','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('LnAPardZVaysbanFAKBv','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('LnazKcNsSfKgsWsEirMq','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('LPEnskgNDYLgQcIbqTEa','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('LpsuMtKuaDktPDywppUx','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('lSUOcFMmRASSNEubbjya','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('lSYmJncFNFrfBabTgkgP','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('LtjBmYjAXkvftTUINarq','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('LvfTDscaTeDOVwNPSnGo','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('lxdBDadcWrxWbegzeeoJ','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('lxHKyCTWiQaacxQVPAOb','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('LXOGaDDUdVVhIWNcLDJQ','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('lzQFVORaOwxCwdZvUDnX','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('MacQsRlHvHMeXsVMJMqy','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('meHrvoLbjaewUgdgFLyU','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('MEycBFLMRddQcoQuZaVb','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('MgIwKyaaDDGgladduggf','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('MIWoGrVIgYjBoKtaLtdU','F','3',null,null);
Insert into EXPORT_TABLE (NOME,TIPO,"Nº ESTRELAS",TELEFONE,FAX) values ('mlaKnhHaYjszBDTbhkzJ','F','3',null,null);
